,auc,acc,f1_marco_avg,f1_weighted_avg,precision_marco_avg,precision_weighted_avg,recall_marco_avg,recall_weighted_avg
0,0.9170854218037873,0.8305969481449201,0.603229150653164,0.8810026813116294,0.5894478689819259,0.9679312257634319,0.8967732916932036,0.8305969481449201
1,0.9176918858653819,0.8373058244452746,0.5874819270066667,0.8889287509779465,0.576814199794545,0.9730245307418137,0.8981505220886797,0.8373058244452746
2,0.9231321440936486,0.8407847429725536,0.5778516042826755,0.8933034628245198,0.5696398289079786,0.9761793826344394,0.9014150896029404,0.8407847429725536
3,0.9306179080936565,0.845841201167552,0.5687267949925856,0.8986632463848179,0.5627075483252139,0.979247605499919,0.9038635181143725,0.845841201167552
4,0.9353978419131567,0.8622663210007191,0.568693031942127,0.9107653431922836,0.5595642425171543,0.9821218384034575,0.9077720706230425,0.8622663210007191
5,0.9392355532833023,0.860515299911465,0.5567113003773999,0.9112751501558907,0.552460112997683,0.9842108061427245,0.9059680471060639,0.860515299911465
6,0.9415795097131542,0.862137651650343,0.546793360237592,0.9137744222213253,0.5461436984965549,0.9862467200176451,0.9040978455514327,0.862137651650343
7,0.9436360527201223,0.8648591700904713,0.5399171594787358,0.9166790287767861,0.5415606760220638,0.9878771094333078,0.9049692161670202,0.8648591700904713
8,0.9511664462391715,0.8745654966937803,0.5385433459458111,0.9237094218358998,0.5391561132391577,0.9897041976565236,0.9123089206377003,0.8745654966937803
9,0.9474973157180417,0.8749671236927289,0.5315812595996247,0.924813941952235,0.5350511474292897,0.990849297271314,0.9109117855555393,0.8749671236927289
10,0.9458919484260823,0.8705013366672201,0.5225085344335774,0.9228515341988374,0.5306432566515562,0.991798672507652,0.908246376481605,0.8705013366672201
11,0.9447310426638282,0.8687591820219125,0.5157959813588373,0.9225625863647464,0.5271763464021121,0.9927304761368675,0.9068229995182467,0.8687591820219125
12,0.9426878444949254,0.8662599082835325,0.5091796839352389,0.9218426363726988,0.5238356450044018,0.9934121537291619,0.9043339822697025,0.8662599082835325
13,0.9436287434074273,0.8630006968653168,0.5034609056884572,0.9204367902621137,0.5212404785632807,0.994083818817105,0.9054263954034099,0.8630006968653168
14,0.945337671484958,0.8690024148198873,0.502195479786206,0.9245058333605415,0.5196142506074709,0.9948161276354258,0.9085659151498914,0.8690024148198873
15,0.9431106009596563,0.866907932506087,0.4969307018966356,0.9238851403007909,0.5170584946018815,0.9953716678254274,0.9058899796200629,0.866907932506087
16,0.9441819722295842,0.8668510074286189,0.4936676998204911,0.924304439417522,0.5153078610052251,0.9958533877784098,0.9064544572925877,0.8668510074286189
17,0.9445937438324479,0.8671612508300133,0.49096965629689315,0.9248680141026985,0.5138251936910634,0.9962899561416939,0.9094890585529372,0.8671612508300133
18,0.9440178129764342,0.8692740755727087,0.4897154996601431,0.9263241819072906,0.5128465110686434,0.9966081167821658,0.9086550974891446,0.8692740755727087
19,0.942785254034742,0.8687343767291947,0.4872564860834587,0.9262805554649142,0.5116424126734284,0.9969416836305314,0.9078666111574151,0.8687343767291947
